id_empresa,ene_des_cod,ene_sum_ele,ene_pag_ali,ene_us_anu,ene_con_mes_ene_kwh,ene_con_mes_ene_val,ene_con_mes_feb_kwh,ene_con_mes_feb_val,ene_con_mes_mar_kwh,ene_con_mes_mar_val,ene_con_mes_abr_kwh,ene_con_mes_abr_val,ene_con_mes_may_kwh,ene_con_mes_may_val,ene_con_mes_jun_kwh,ene_con_mes_jun_val,ene_con_mes_jul_kwh,ene_con_mes_jul_val,ene_con_mes_ago_kwh,ene_con_mes_ago_val,ene_con_mes_sep_kwh,ene_con_mes_sep_val,ene_con_mes_oct_kwh,ene_con_mes_oct_val,ene_con_mes_nov_kwh,ene_con_mes_nov_val,ene_con_mes_dic_kwh,ene_con_mes_dic_val,ene_con_anu_kwh,ene_con_anu_val,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD,EMPRESAS_VALIDAS,empresa_unica
13827206177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
13827206177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827206177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827206177,1,1,2,99,99999,99999,99999,99999,99999,99999,99999,99999,2897,190.35,99999,99999,2744,233.34,3785,322.21,3966,338.28,3590,307.26,4122,353.29,99999,99999,21104,1744.73,1.34308510638298,C,4,C,1,0
13827206177,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827278178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
13827278178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827278178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827278178,1,1,2,1,57,4.56,61,4.88,56,4.48,68,5.44,65,5.2,61,4.88,82,6.56,87,6.96,78,6.24,76,6.08,63,5.04,62,5.02,816,65.34,1.07407407407407,B,5,B,1,0
13827278178,5,1, ,99, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827391179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827391179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827391179,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827391179,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827391179,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827401174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13827401174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827401174,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827401174,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827401174,1,1,2,100,273131,13939.23,226306,11536.79,258369,13174.13,238341,12250.06,241663,17079.53,230787,16321.72,283218,20144.21,271295,19183.88,255894,18303.49,270523,19286.4,259248,18297.06,293847,20907.78,3102622,200424.28,1.05546492659054,C,5,C,1,0
13827405170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
13827405170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827405170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827405170,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827405170,1,1,2,100,14692,797.53,14363,900.5,13000,827.21,13401,854.66,14755,939.47,13338,1100.45,14604,1208.15,13097,1083.16,13742,1118.22,13011,1075.43,11795,973.84,99999,99999,149798,10878.62,1.34308510638298,C,4,C,1,0
13827411170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827411170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827411170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827411170,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827411170,1,1,2,100,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,9031,812.82,108372,9753.84,1.03846153846154,H,5,H,1,0
13827413172,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
13827413172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827413172,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827413172,1,1,2,95,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,3.72254335260116,C,3,C,1,0
13827413172,5,1, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827434170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13827434170,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827434170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827434170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827434170,1,1,2,100,67541.45,8375.14,87622,11390.86,76958.04,9958.37,81936.41,10668.12,86014.37,11190.47,100671.98,12936.35,100332.99,12802.49,102447.31,12754.69,96968.7,12547.75,96176.48,12551.03,99477.71,12275.55,87641.79,11367.14,1083789.23,138817.96,1.05546492659054,C,5,C,1,0
13827442172,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827442172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827442172,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827442172,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827442172,1,1,2,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,0,0,1.03846153846154,H,5,H,1,0
13827466179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
13827466179,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827466179,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827466179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827466179,1,1,2,100,231920,18553.6,229560,18364.8,231170,18493.6,231357,18508.56,231402,18512.16,231609,18528.72,231708,18536.64,231639,18531.12,231527,18522.16,231687,18534.96,231163,18493.04,231492,18519.36,2776234,222098.72,1.34308510638298,C,4,C,1,0
13827485173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827485173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827485173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827485173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827485173,1,1,2,100,2658,292.29,2468,278.18,2794,335.52,2019,278.43,3088,345.64,2152,281.12,2315,275.18,3150,385.18,2713,369.18,3158,375.25,2358,259.16,3080,352.15,31953,3827.28,1.03846153846154,H,5,H,1,0
13827498178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
13827498178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827498178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827498178,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827498178,1,1,2,100,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,55554,5000,666648,60000,1.07407407407407,B,5,B,1,0
13827621174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13827621174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827621174,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827621174,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827621174,1,1,2,100,93939,7515.12,138250,11060,151670,12133.6,100187,8014.96,118325,15066,107490,8599.2,129139,10331.12,136730,10938.4,97752,7820.16,98079,7846.32,125865,10069.2,71221,5697.68,1368647,115091.76,1.05546492659054,C,5,C,1,0
13827655176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
13827655176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827655176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827655176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827655176,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827692179,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
13827692179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827692179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827692179,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827692179,1,1,2,100,28298,2177.7,30220,2329.91,21867,1720.61,24228,1822.96,29167,2224.51,27488,2571.88,20454,2005.46,26393,2449.1,3920,3124.03,32531,3055.98,33415,3124.03,25516,2478.82,303497,29084.99,1.07407407407407,B,5,B,1,0
13827699173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13827699173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827699173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827699173,1,1,2,97,44482,2495.78,39688,2273.36,40051,2312.86,41173,2335.05,43352,3376.76,40748,3158.23,36230,2811.34,38810,3043.41,34606,2669.29,34552,2696.92,35806,2833.41,44635,3408.58,474133,33414.99,1.05546492659054,C,5,C,1,0
13827699173,5,1, ,3, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827715179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827715179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827715179,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827715179,1,1,2,2,1060,94.23,1125,100.8,1030,92.27,1100,98.51,1165,104.35,1175,105.23,1030,92.25,1100,98.5,1170,104.79,1120,100.31,1030,92.24,969,86.97,13074,1170.45,1.03846153846154,H,5,H,1,0
13827715179,5,1, ,98, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827722175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827722175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827722175,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827722175,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827722175,1,1,2,100,29765,2678.85,48671,4380.39,75348,6781.32,19076,1716.84,89242,8031.78,48170,4335.3,46070,4146.3,58757,5288.13,46610,4194.9,45556,4100.04,45471,4092.39,5356,482.04,558092,50228.28,1.03846153846154,H,5,H,1,0
13827736176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827736176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827736176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827736176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827736176,1,1,2,100,659,48.46,490,34.26,488,34.09,495,34.68,485,33.84,503,45.41,473,42.29,512,46.35,500,45.1,505,45.62,497,44.79,455,40.42,6062,495.31,1.03846153846154,H,5,H,1,0
13827741170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
13827741170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827741170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827741170,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827741170,1,1,2,100,16850.4,948.24,13504.8,762.15,2819,174.41,12646,500.46,11097,855.41,13504,1043.37,16441,930.13,15545,1203.72,5344,413.32,19258,1440.46,13301,1013.64,17461,1321.15,157771.2,10606.46,1.34308510638298,C,4,C,1,0
13827751175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
13827751175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827751175,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827751175,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13827751175,1,1,2,100,652.55,58.73,752,67.71,850.22,76.52,1220.55,109.85,1306.55,117.59,1140.66,102.66,1110.22,99.92,1016.88,91.52,1319.44,118.75,1421,127.89,1421,127.89,1594.55,143.51,13805.62,1242.54,3.72254335260116,C,3,C,1,0
13827779177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827779177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827779177,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827779177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827779177,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827818172,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
13827818172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827818172,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827818172,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827818172,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827821173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
13827821173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827821173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827821173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13827821173,1,1,2,100,39684,2653.84,47440,3160.51,37964,2530.29,46515,3093.09,47044,3127.04,40092,3440.72,39994,3426.45,3063,269.83,45869,3923.58,41570,3557.02,49834,4266.76,42690,3664.8,481759,37113.93,1.07407407407407,B,5,B,1,0
13827840178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,1
13827840178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
13827840178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
13827840178,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H,1,0
13827840178,1,1,2,100,285,21.69,268,21.94,247,20.62,274,22.35,272,22.27,273,22.34,261,21.38,270,22.1,269,22.03,264,21.63,238,19.73,230,18.89,3151,256.97,3.50724637681159,H,3,H,1,0
13827859171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
13827859171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827859171,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827859171,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13827859171,1,1,2,100,13635,481.82,9074,873.17,9386,760.88,8920,720.13,10979,981.87,10326,940.72,9405,942.23,9032,908.25,9540,949.03,4494,408.81,9209,927.8,4281,386.14,108281,9280.85,1.30508474576271,H,4,H,1,0
13827870174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13827870174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827870174,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827870174,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13827870174,1,1,2,100,1774,124.9,1237,90.02,519,34.88,5660,55.43,1100,76.35,5103,339.41,1098,91.93,1063,88.62,4893,399.38,1066,88.26,4928,400.57,4179,368.09,32620,2157.84,1.05546492659054,C,5,C,1,0
13827930177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,1
13827930177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827930177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827930177,1,1,2,70,4432,562.61,4738,592.06,4911,604.83,5259,628.75,2236,474.06,3532,577.69,4328,649.96,3413,566.5,4552,665.57,4199,632.28,4855,698.31,1358,386.65,47813,7039.27,1.34308510638298,C,4,C,1,0
13827930177,5,1, ,30, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C,1,0
13827982177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13827982177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827982177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827982177,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13827982177,1,1,2,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,5862,527.62,5818,523.66,7670,690.34,7001,630.09,6969,627.25,8184,701.71,41504,3700.67,1.03846153846154,H,5,H,1,0
13828009171,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,1
13828009171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
13828009171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
13828009171,1,1,2,95,20883,1095.15,20562,1077.88,18167,1114.41,19875,1236.39,17617,1094.15,18830,1513.45,2835,1581.58,17958,1439.53,21723,1741,19236,1544.09,2109,99999,22806,1828.04,202601,15265.67,3.18181818181818,I,3,I,1,0
13828009171,5,1, ,5, , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I,1,0
13828025176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13828025176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828025176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828025176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828025176,1,1,2,100,10148,756.05,9841,724.15,11269,833.03,8237,592.04,11507,826.63,11339,1059.34,10768,977.79,12015,1073.07,11371,1035.64,11908,1037.87,10937,992.09,11470,1031.79,130810,10939.49,1.05546492659054,C,5,C,1,0
13828077176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
13828077176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828077176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828077176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828077176,1,1,1,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828083176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,1
13828083176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828083176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828083176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H,1,0
13828083176,1,1,2,100,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,99999,45,0,540,1.30508474576271,H,4,H,1,0
13828127173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,1
13828127173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13828127173,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13828127173,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C,1,0
13828127173,1,1,2,100,5570,308.78,5421,352.34,4653,302.88,5323,346.05,6931,453.55,7658,644.82,6956,590.29,6037,513.58,6808,567.82,7495,625.88,5349,450.3,5560,468.06,73761,5624.35,3.72254335260116,C,3,C,1,0
13828142172,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13828142172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828142172,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828142172,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828142172,1,1,2,100,10947,875.76,10834,866.72,10902,872.16,10918,873.44,10932,874.56,10956,876.48,10941,875.28,10963,877.04,10944,875.52,10935,874.8,10949,875.92,10933,874.64,131154,10492.32,1.05546492659054,C,5,C,1,0
13828152178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13828152178,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828152178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828152178,1,1,2,99,117157,7706.01,96473,6354.73,109834,7213.14,121748,7990,112281,7354.73,115382,7562.66,118320,7755.22,109281,9233.28,126870,10707.19,102694,8690.6,112404,9519.62,106406,9003.71,1348850,99090.89,1.05546492659054,C,5,C,1,0
13828152178,5,1, ,1, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828238170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13828238170,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828238170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828238170,1,1,2,80,192161,10489.99,175760,9563.76,186694,7460.33,158174,8676.26,137913,10344.19,136613,10196.83,139863,10557.31,128457,9617.71,131564,9965,114717,8746.63,108796,8149.52,113642,8584.39,1724354,112351.92,1.05546492659054,C,5,C,1,0
13828238170,5,1, ,20, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828239176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,1
13828239176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13828239176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13828239176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B,1,0
13828239176,1,1,2,100,88888,88888,88888,88888,88888,88888,88888,88888,8888,88888, ,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,88888,8888,0,1.07407407407407,B,5,B,1,0
13828251176,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,1
13828251176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13828251176,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13828251176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H,1,0
13828251176,1,1,2,100,6174,493.92,6082,486.56,6138,491.04,6169,493.52,6186,494.88,6192,495.36,6157,492.56,6161,492.88,6194,495.52,6192,495.36,6148,491.84,6176,494.08,73969,5917.52,1.03846153846154,H,5,H,1,0
13828259177,5,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,1
13828259177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828259177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
13828259177,4,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C,1,0
