id_empresa,fue_cap_des_cod,fue_cap_cue,fue_cap_reg,fue_cap_tot_anio,fue_cap_tot_por_con,fue_cap_aut_apr_agu,fue_cap_cua_aut,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13705629093,4,2, , , , , ,1.40816326530612,I,4,I
13705657097,2,1,1,6000,70,1,1,1.05546492659054,C,5,C
13705657097,1,2, , , , , ,1.05546492659054,C,5,C
13705657097,4,2, , , , , ,1.05546492659054,C,5,C
13705657097,3,2, , , , , ,1.05546492659054,C,5,C
13705673092,1,2, , , , , ,3.72254335260116,C,3,C
13705673092,2,2, , , , , ,3.72254335260116,C,3,C
13705673092,3,2, , , , , ,3.72254335260116,C,3,C
13705673092,4,2, , , , , ,3.72254335260116,C,3,C
13705683098,1,2, , , , , ,1.05546492659054,C,5,C
13705683098,2,2, , , , , ,1.05546492659054,C,5,C
13705683098,3,2, , , , , ,1.05546492659054,C,5,C
13705683098,4,2, , , , , ,1.05546492659054,C,5,C
13705684094,1,2, , , , , ,1.05546492659054,C,5,C
13705684094,2,2, , , , , ,1.05546492659054,C,5,C
13705684094,3,2, , , , , ,1.05546492659054,C,5,C
13705684094,4,2, , , , , ,1.05546492659054,C,5,C
13705688090,1,2, , , , , ,1.09090909090909,I,5,I
13705688090,3,2, , , , , ,1.09090909090909,I,5,I
13705688090,4,2, , , , , ,1.09090909090909,I,5,I
13705688090,2,2, , , , , ,1.09090909090909,I,5,I
13705697099,4,2, , , , , ,1.34308510638298,C,4,C
13705697099,3,2, , , , , ,1.34308510638298,C,4,C
13705697099,2,2, , , , , ,1.34308510638298,C,4,C
13705697099,1,2, , , , , ,1.34308510638298,C,4,C
13705701096,1,1,1,607411,100,1,1,1.05546492659054,C,5,C
13705701096,2,1,1,171321,100,1,1,1.05546492659054,C,5,C
13705701096,3,2, , , , , ,1.05546492659054,C,5,C
13705701096,4,2, , , , , ,1.05546492659054,C,5,C
13705715097,1,2, , , , , ,1.05546492659054,C,5,C
13705715097,2,2, , , , , ,1.05546492659054,C,5,C
13705715097,3,2, , , , , ,1.05546492659054,C,5,C
13705715097,4,2, , , , , ,1.05546492659054,C,5,C
13705726099,1,1,2, , ,1,1,1.05546492659054,C,5,C
13705726099,2,2, , , , , ,1.05546492659054,C,5,C
13705726099,3,2, , , , , ,1.05546492659054,C,5,C
13705726099,4,2, , , , , ,1.05546492659054,C,5,C
13705750097,1,1,1,350773,100,2, ,1.05546492659054,C,5,C
13705750097,2,2, , , , , ,1.05546492659054,C,5,C
13705750097,3,2, , , , , ,1.05546492659054,C,5,C
13705750097,4,2, , , , , ,1.05546492659054,C,5,C
13705757091,1,2, , , , , ,1.05546492659054,C,5,C
13705757091,2,2, , , , , ,1.05546492659054,C,5,C
13705757091,3,2, , , , , ,1.05546492659054,C,5,C
13705757091,4,2, , , , , ,1.05546492659054,C,5,C
13705772091,1,1,1,444204.8,100,2, ,1.05546492659054,C,5,C
13705772091,2,1,1,129844,100,2, ,1.05546492659054,C,5,C
13705772091,3,2, , , , , ,1.05546492659054,C,5,C
13705772091,4,2, , , , , ,1.05546492659054,C,5,C
13705782096,1,2, , , , , ,1.34308510638298,C,4,C
13705782096,2,2, , , , , ,1.34308510638298,C,4,C
13705782096,3,2, , , , , ,1.34308510638298,C,4,C
13705782096,4,2, , , , , ,1.34308510638298,C,4,C
13705789091,2,2, , , , , ,3.72254335260116,C,3,C
13705789091,3,2, , , , , ,3.72254335260116,C,3,C
13705789091,4,2, , , , , ,3.72254335260116,C,3,C
13705789091,1,2, , , , , ,3.72254335260116,C,3,C
13705791095,4,2, , , , , ,1.34308510638298,C,4,C
13705791095,3,2, , , , , ,1.34308510638298,C,4,C
13705791095,2,2, , , , , ,1.34308510638298,C,4,C
13705791095,1,2, , , , , ,1.34308510638298,C,4,C
13705818091,1,2, , , , , ,1.34308510638298,C,4,C
13705818091,2,2, , , , , ,1.34308510638298,C,4,C
13705818091,3,2, , , , , ,1.34308510638298,C,4,C
13705818091,4,2, , , , , ,1.34308510638298,C,4,C
13705819097,1,2, , , , , ,1.05546492659054,C,5,C
13705819097,2,2, , , , , ,1.05546492659054,C,5,C
13705819097,3,2, , , , , ,1.05546492659054,C,5,C
13705819097,4,2, , , , , ,1.05546492659054,C,5,C
13705833090,4,2, , , , , ,1.34308510638298,C,4,C
13705833090,3,2, , , , , ,1.34308510638298,C,4,C
13705833090,2,1,2, , ,2, ,1.34308510638298,C,4,C
13705833090,1,2, , , , , ,1.34308510638298,C,4,C
13705866095,1,2, , , , , ,1.34308510638298,C,4,C
13705866095,2,2, , , , , ,1.34308510638298,C,4,C
13705866095,3,2, , , , , ,1.34308510638298,C,4,C
13705866095,4,2, , , , , ,1.34308510638298,C,4,C
13705873091,1,2, , , , , ,1.30508474576271,H,4,H
13705873091,2,2, , , , , ,1.30508474576271,H,4,H
13705873091,3,2, , , , , ,1.30508474576271,H,4,H
13705873091,4,2, , , , , ,1.30508474576271,H,4,H
13705882091,2,2, , , , , ,1.34308510638298,C,4,C
13705882091,3,2, , , , , ,1.34308510638298,C,4,C
13705882091,4,2, , , , , ,1.34308510638298,C,4,C
13705882091,1,2, , , , , ,1.34308510638298,C,4,C
13705903098,1,2, , , , , ,1.34308510638298,C,4,C
13705903098,2,2, , , , , ,1.34308510638298,C,4,C
13705903098,3,2, , , , , ,1.34308510638298,C,4,C
13705903098,4,2, , , , , ,1.34308510638298,C,4,C
13705905091,1,2, , , , , ,1.05546492659054,C,5,C
13705905091,2,2, , , , , ,1.05546492659054,C,5,C
13705905091,3,2, , , , , ,1.05546492659054,C,5,C
13705905091,4,2, , , , , ,1.05546492659054,C,5,C
13705920090,1,2, , , , , ,1.05546492659054,C,5,C
13705920090,2,2, , , , , ,1.05546492659054,C,5,C
13705920090,3,2, , , , , ,1.05546492659054,C,5,C
13705920090,4,2, , , , , ,1.05546492659054,C,5,C
13705923099,1,2, , , , , ,1.34308510638298,C,4,C
13705923099,2,2, , , , , ,1.34308510638298,C,4,C
13705923099,3,2, , , , , ,1.34308510638298,C,4,C
13705923099,4,2, , , , , ,1.34308510638298,C,4,C
13705931091,2,1,1,2371057.92,100,1,1,1.05546492659054,C,5,C
13705931091,4,2, , , , , ,1.05546492659054,C,5,C
13705931091,3,2, , , , , ,1.05546492659054,C,5,C
13705931091,1,2, , , , , ,1.05546492659054,C,5,C
13705951092,1,2, , , , , ,1.03846153846154,H,5,H
13705951092,2,2, , , , , ,1.03846153846154,H,5,H
13705951092,3,2, , , , , ,1.03846153846154,H,5,H
13705951092,4,2, , , , , ,1.03846153846154,H,5,H
13705956094,1,2, , , , , ,1.34308510638298,C,4,C
13705956094,2,2, , , , , ,1.34308510638298,C,4,C
13705956094,3,2, , , , , ,1.34308510638298,C,4,C
13705956094,4,2, , , , , ,1.34308510638298,C,4,C
13705964097,2,2, , , , , ,3.72254335260116,C,3,C
13705964097,3,2, , , , , ,3.72254335260116,C,3,C
13705964097,4,2, , , , , ,3.72254335260116,C,3,C
13705964097,1,2, , , , , ,3.72254335260116,C,3,C
13705966090,4,2, , , , , ,1.05546492659054,C,5,C
13705966090,3,2, , , , , ,1.05546492659054,C,5,C
13705966090,2,2, , , , , ,1.05546492659054,C,5,C
13705966090,1,2, , , , , ,1.05546492659054,C,5,C
13705990098,4,2, , , , , ,1.05546492659054,C,5,C
13705990098,3,2, , , , , ,1.05546492659054,C,5,C
13705990098,2,2, , , , , ,1.05546492659054,C,5,C
13705990098,1,2, , , , , ,1.05546492659054,C,5,C
13705994093,4,2, , , , , ,1.05546492659054,C,5,C
13705994093,3,2, , , , , ,1.05546492659054,C,5,C
13705994093,2,2, , , , , ,1.05546492659054,C,5,C
13705994093,1,2, , , , , ,1.05546492659054,C,5,C
13706011093,1,2, , , , , ,1.05546492659054,C,5,C
13706011093,2,2, , , , , ,1.05546492659054,C,5,C
13706011093,3,2, , , , , ,1.05546492659054,C,5,C
13706011093,4,2, , , , , ,1.05546492659054,C,5,C
13706023091,1,2, , , , , ,1.05546492659054,C,5,C
13706023091,2,2, , , , , ,1.05546492659054,C,5,C
13706023091,3,2, , , , , ,1.05546492659054,C,5,C
13706023091,4,2, , , , , ,1.05546492659054,C,5,C
13706028093,2,2, , , , , ,1.05546492659054,C,5,C
13706028093,1,2, , , , , ,1.05546492659054,C,5,C
13706028093,3,2, , , , , ,1.05546492659054,C,5,C
13706028093,4,2, , , , , ,1.05546492659054,C,5,C
13706047098,1,2, , , , , ,1.05546492659054,C,5,C
13706047098,2,2, , , , , ,1.05546492659054,C,5,C
13706047098,3,2, , , , , ,1.05546492659054,C,5,C
13706047098,4,2, , , , , ,1.05546492659054,C,5,C
13706054094,4,2, , , , , ,1.05546492659054,C,5,C
13706054094,3,2, , , , , ,1.05546492659054,C,5,C
13706054094,2,2, , , , , ,1.05546492659054,C,5,C
13706054094,1,2, , , , , ,1.05546492659054,C,5,C
13706066092,2,1,1,136727,75,1,1,1.05546492659054,C,5,C
13706066092,1,2, , , , , ,1.05546492659054,C,5,C
13706066092,3,2, , , , , ,1.05546492659054,C,5,C
13706066092,4,2, , , , , ,1.05546492659054,C,5,C
13706145090,1,2, , , , , ,1.05546492659054,C,5,C
13706145090,2,2, , , , , ,1.05546492659054,C,5,C
13706145090,3,2, , , , , ,1.05546492659054,C,5,C
13706145090,4,2, , , , , ,1.05546492659054,C,5,C
13706158094,2,1,1,387254,60,1,1,1.05546492659054,C,5,C
13706158094,1,2, , , , , ,1.05546492659054,C,5,C
13706158094,3,2, , , , , ,1.05546492659054,C,5,C
13706158094,4,2, , , , , ,1.05546492659054,C,5,C
13706199092,1,2, , , , , ,1.05546492659054,C,5,C
13706199092,2,2, , , , , ,1.05546492659054,C,5,C
13706199092,3,2, , , , , ,1.05546492659054,C,5,C
13706199092,4,2, , , , , ,1.05546492659054,C,5,C
13706207095,2,2, , , , , ,1.34308510638298,C,4,C
13706207095,3,2, , , , , ,1.34308510638298,C,4,C
13706207095,4,2, , , , , ,1.34308510638298,C,4,C
13706207095,1,2, , , , , ,1.34308510638298,C,4,C
13706210096,1,2, , , , , ,1.05546492659054,C,5,C
13706210096,2,2, , , , , ,1.05546492659054,C,5,C
13706210096,3,2, , , , , ,1.05546492659054,C,5,C
13706210096,4,2, , , , , ,1.05546492659054,C,5,C
13706224097,1,2, , , , , ,1.03846153846154,H,5,H
13706224097,2,2, , , , , ,1.03846153846154,H,5,H
13706224097,3,2, , , , , ,1.03846153846154,H,5,H
13706224097,4,2, , , , , ,1.03846153846154,H,5,H
13706268094,4,2, , , , , ,1.05546492659054,C,5,C
13706268094,3,2, , , , , ,1.05546492659054,C,5,C
13706268094,2,2, , , , , ,1.05546492659054,C,5,C
13706268094,1,2, , , , , ,1.05546492659054,C,5,C
13706272091,1,2, , , , , ,1.05546492659054,C,5,C
13706272091,2,2, , , , , ,1.05546492659054,C,5,C
13706272091,3,2, , , , , ,1.05546492659054,C,5,C
13706272091,4,2, , , , , ,1.05546492659054,C,5,C
13706291096,4,2, , , , , ,1.05546492659054,C,5,C
13706291096,3,2, , , , , ,1.05546492659054,C,5,C
13706291096,2,2, , , , , ,1.05546492659054,C,5,C
13706291096,1,2, , , , , ,1.05546492659054,C,5,C
13706292092,1,2, , , , , ,1.34308510638298,C,4,C
13706292092,2,1,2, , ,2, ,1.34308510638298,C,4,C
13706292092,3,2, , , , , ,1.34308510638298,C,4,C
13706292092,4,2, , , , , ,1.34308510638298,C,4,C
13706297094,1,2, , , , , ,1.34308510638298,C,4,C
13706297094,3,2, , , , , ,1.34308510638298,C,4,C
13706297094,4,2, , , , , ,1.34308510638298,C,4,C
13706297094,2,2, , , , , ,1.34308510638298,C,4,C
13706321092,1,2, , , , , ,1.05546492659054,C,5,C
13706321092,2,2, , , , , ,1.05546492659054,C,5,C
13706321092,3,2, , , , , ,1.05546492659054,C,5,C
13706321092,4,2, , , , , ,1.05546492659054,C,5,C
13706325098,1,2, , , , , ,1.34308510638298,C,4,C
13706325098,2,2, , , , , ,1.34308510638298,C,4,C
13706325098,3,2, , , , , ,1.34308510638298,C,4,C
13706325098,4,2, , , , , ,1.34308510638298,C,4,C
13706336090,1,2, , , , , ,1.09090909090909,I,5,I
13706336090,2,2, , , , , ,1.09090909090909,I,5,I
13706336090,3,2, , , , , ,1.09090909090909,I,5,I
13706336090,4,2, , , , , ,1.09090909090909,I,5,I
13706339099,1,2, , , , , ,1.34308510638298,C,4,C
13706339099,2,2, , , , , ,1.34308510638298,C,4,C
13706339099,3,2, , , , , ,1.34308510638298,C,4,C
13706339099,4,2, , , , , ,1.34308510638298,C,4,C
13706348098,1,2, , , , , ,1.05546492659054,C,5,C
13706348098,3,2, , , , , ,1.05546492659054,C,5,C
13706348098,4,2, , , , , ,1.05546492659054,C,5,C
13706348098,2,2, , , , , ,1.05546492659054,C,5,C
13706372096,1,2, , , , , ,1.05546492659054,C,5,C
13706372096,2,2, , , , , ,1.05546492659054,C,5,C
13706372096,3,2, , , , , ,1.05546492659054,C,5,C
13706372096,4,2, , , , , ,1.05546492659054,C,5,C
13706376091,1,2, , , , , ,1.05546492659054,C,5,C
13706376091,2,2, , , , , ,1.05546492659054,C,5,C
13706376091,3,2, , , , , ,1.05546492659054,C,5,C
13706376091,4,2, , , , , ,1.05546492659054,C,5,C
13706377098,1,2, , , , , ,1.34308510638298,C,4,C
13706377098,2,2, , , , , ,1.34308510638298,C,4,C
13706377098,3,2, , , , , ,1.34308510638298,C,4,C
13706377098,4,2, , , , , ,1.34308510638298,C,4,C
13706400090,1,2, , , , , ,1.34308510638298,C,4,C
13706400090,2,2, , , , , ,1.34308510638298,C,4,C
13706400090,3,2, , , , , ,1.34308510638298,C,4,C
13706400090,4,2, , , , , ,1.34308510638298,C,4,C
13706410095,1,2, , , , , ,1.34308510638298,C,4,C
13706410095,2,2, , , , , ,1.34308510638298,C,4,C
13706410095,3,2, , , , , ,1.34308510638298,C,4,C
13706410095,4,2, , , , , ,1.34308510638298,C,4,C
13706427095,1,2, , , , , ,1.05546492659054,C,5,C
13706427095,2,2, , , , , ,1.05546492659054,C,5,C
13706427095,3,2, , , , , ,1.05546492659054,C,5,C
13706427095,4,2, , , , , ,1.05546492659054,C,5,C
13706438097,2,1,1,3000,100,2, ,1.05546492659054,C,5,C
13706438097,1,2, , , , , ,1.05546492659054,C,5,C
13706438097,3,2, , , , , ,1.05546492659054,C,5,C
13706438097,4,2, , , , , ,1.05546492659054,C,5,C
13706446090,1,2, , , , , ,1.05546492659054,C,5,C
13706446090,2,2, , , , , ,1.05546492659054,C,5,C
13706446090,3,2, , , , , ,1.05546492659054,C,5,C
13706446090,4,2, , , , , ,1.05546492659054,C,5,C
13706463091,1,1,1,28000,50,1,1,1.07407407407407,B,5,B
13706463091,2,2, , , , , ,1.07407407407407,B,5,B
13706463091,3,2, , , , , ,1.07407407407407,B,5,B
13706463091,4,2, , , , , ,1.07407407407407,B,5,B
13706497093,1,2, , , , , ,1.34308510638298,C,4,C
13706497093,2,2, , , , , ,1.34308510638298,C,4,C
13706497093,4,2, , , , , ,1.34308510638298,C,4,C
13706497093,3,2, , , , , ,1.34308510638298,C,4,C
13706512092,1,2, , , , , ,1.03846153846154,H,5,H
13706512092,2,2, , , , , ,1.03846153846154,H,5,H
13706512092,3,2, , , , , ,1.03846153846154,H,5,H
13706512092,4,2, , , , , ,1.03846153846154,H,5,H
13706531097,1,2, , , , , ,3.50724637681159,H,3,H
13706531097,2,2, , , , , ,3.50724637681159,H,3,H
13706531097,3,2, , , , , ,3.50724637681159,H,3,H
13706531097,4,2, , , , , ,3.50724637681159,H,3,H
13706543095,1,2, , , , , ,1.34308510638298,C,4,C
13706543095,2,2, , , , , ,1.34308510638298,C,4,C
13706543095,3,2, , , , , ,1.34308510638298,C,4,C
13706543095,4,2, , , , , ,1.34308510638298,C,4,C
13706569094,2,1,1,28800,100,1,1,1.05546492659054,C,5,C
13706569094,1,2, , , , , ,1.05546492659054,C,5,C
13706569094,3,2, , , , , ,1.05546492659054,C,5,C
13706569094,4,2, , , , , ,1.05546492659054,C,5,C
13706574098,4,2, , , , , ,3.72254335260116,C,3,C
13706574098,3,2, , , , , ,3.72254335260116,C,3,C
13706574098,2,2, , , , , ,3.72254335260116,C,3,C
13706574098,1,2, , , , , ,3.72254335260116,C,3,C
13706582091,1,2, , , , , ,1.05546492659054,C,5,C
13706582091,2,2, , , , , ,1.05546492659054,C,5,C
13706582091,3,2, , , , , ,1.05546492659054,C,5,C
13706582091,4,2, , , , , ,1.05546492659054,C,5,C
13706583097,4,2, , , , , ,1.05546492659054,C,5,C
13706583097,3,2, , , , , ,1.05546492659054,C,5,C
13706583097,2,2, , , , , ,1.05546492659054,C,5,C
13706583097,1,2, , , , , ,1.05546492659054,C,5,C
13706592096,1,2, , , , , ,1.05546492659054,C,5,C
13706592096,2,2, , , , , ,1.05546492659054,C,5,C
13706592096,3,2, , , , , ,1.05546492659054,C,5,C
13706592096,4,2, , , , , ,1.05546492659054,C,5,C
13706609096,2,1,1,91630,83,2, ,1.05546492659054,C,5,C
13706609096,1,2, , , , , ,1.05546492659054,C,5,C
13706609096,3,2, , , , , ,1.05546492659054,C,5,C
13706609096,4,2, , , , , ,1.05546492659054,C,5,C
13706621096,1,2, , , , , ,1.05546492659054,C,5,C
13706621096,2,2, , , , , ,1.05546492659054,C,5,C
13706621096,4,2, , , , , ,1.05546492659054,C,5,C
13706621096,3,2, , , , , ,1.05546492659054,C,5,C
13706649098,1,2, , , , , ,1.05546492659054,C,5,C
13706649098,2,2, , , , , ,1.05546492659054,C,5,C
13706649098,3,2, , , , , ,1.05546492659054,C,5,C
13706649098,4,2, , , , , ,1.05546492659054,C,5,C
13706690098,2,1,1,120000,84,1,1,1.05546492659054,C,5,C
13706690098,3,2, , , , , ,1.05546492659054,C,5,C
13706690098,4,2, , , , , ,1.05546492659054,C,5,C
13706690098,1,2, , , , , ,1.05546492659054,C,5,C
13706726092,1,2, , , , , ,1.05546492659054,C,5,C
13706726092,2,2, , , , , ,1.05546492659054,C,5,C
13706726092,3,2, , , , , ,1.05546492659054,C,5,C
13706726092,4,2, , , , , ,1.05546492659054,C,5,C
13706732092,1,2, , , , , ,1.40816326530612,I,4,I
13706732092,2,2, , , , , ,1.40816326530612,I,4,I
13706732092,3,2, , , , , ,1.40816326530612,I,4,I
13706732092,4,2, , , , , ,1.40816326530612,I,4,I
13706743094,1,2, , , , , ,1.05546492659054,C,5,C
13706743094,2,2, , , , , ,1.05546492659054,C,5,C
13706743094,3,2, , , , , ,1.05546492659054,C,5,C
13706743094,4,2, , , , , ,1.05546492659054,C,5,C
13706795094,4,2, , , , , ,1.30508474576271,H,4,H
13706795094,3,2, , , , , ,1.30508474576271,H,4,H
13706795094,2,2, , , , , ,1.30508474576271,H,4,H
13706795094,1,2, , , , , ,1.30508474576271,H,4,H
13706819091,1,2, , , , , ,1.34308510638298,C,4,C
13706819091,2,2, , , , , ,1.34308510638298,C,4,C
13706819091,3,2, , , , , ,1.34308510638298,C,4,C
13706819091,4,2, , , , , ,1.34308510638298,C,4,C
13706828090,1,2, , , , , ,1.05546492659054,C,5,C
13706828090,2,2, , , , , ,1.05546492659054,C,5,C
13706828090,3,2, , , , , ,1.05546492659054,C,5,C
13706828090,4,2, , , , , ,1.05546492659054,C,5,C
13706830094,1,2, , , , , ,1.05546492659054,C,5,C
13706830094,2,2, , , , , ,1.05546492659054,C,5,C
13706830094,3,2, , , , , ,1.05546492659054,C,5,C
13706830094,4,2, , , , , ,1.05546492659054,C,5,C
13706834090,4,2, , , , , ,1.05546492659054,C,5,C
13706834090,3,2, , , , , ,1.05546492659054,C,5,C
13706834090,2,2, , , , , ,1.05546492659054,C,5,C
13706834090,1,2, , , , , ,1.05546492659054,C,5,C
13706861097,1,2, , , , , ,1.34308510638298,C,4,C
13706861097,2,2, , , , , ,1.34308510638298,C,4,C
13706861097,3,2, , , , , ,1.34308510638298,C,4,C
13706861097,4,2, , , , , ,1.34308510638298,C,4,C
13706866099,1,2, , , , , ,1.05546492659054,C,5,C
13706866099,2,2, , , , , ,1.05546492659054,C,5,C
13706866099,3,2, , , , , ,1.05546492659054,C,5,C
13706866099,4,2, , , , , ,1.05546492659054,C,5,C
13706875098,1,2, , , , , ,1.05546492659054,C,5,C
13706875098,2,2, , , , , ,1.05546492659054,C,5,C
13706875098,3,2, , , , , ,1.05546492659054,C,5,C
13706875098,4,2, , , , , ,1.05546492659054,C,5,C
13706889099,1,2, , , , , ,1.05546492659054,C,5,C
13706889099,2,2, , , , , ,1.05546492659054,C,5,C
13706889099,3,2, , , , , ,1.05546492659054,C,5,C
13706889099,4,2, , , , , ,1.05546492659054,C,5,C
13706892090,1,2, , , , , ,1.34308510638298,C,4,C
13706892090,2,2, , , , , ,1.34308510638298,C,4,C
13706892090,3,2, , , , , ,1.34308510638298,C,4,C
13706892090,4,2, , , , , ,1.34308510638298,C,4,C
13706932091,1,2, , , , , ,1.05546492659054,C,5,C
13706932091,2,2, , , , , ,1.05546492659054,C,5,C
13706932091,4,2, , , , , ,1.05546492659054,C,5,C
13706932091,3,2, , , , , ,1.05546492659054,C,5,C
13706938090,1,2, , , , , ,3.18181818181818,I,3,I
13706938090,2,2, , , , , ,3.18181818181818,I,3,I
13706938090,3,2, , , , , ,3.18181818181818,I,3,I
13706938090,4,2, , , , , ,3.18181818181818,I,3,I
13706939096,1,2, , , , , ,1.30508474576271,H,4,H
13706939096,2,2, , , , , ,1.30508474576271,H,4,H
13706939096,3,2, , , , , ,1.30508474576271,H,4,H
13706939096,4,2, , , , , ,1.30508474576271,H,4,H
13706960095,1,2, , , , , ,3.72254335260116,C,3,C
13706960095,2,2, , , , , ,3.72254335260116,C,3,C
13706960095,3,2, , , , , ,3.72254335260116,C,3,C
13706960095,4,2, , , , , ,3.72254335260116,C,3,C
13707007090,1,2, , , , , ,1.05546492659054,C,5,C
13707007090,2,2, , , , , ,1.05546492659054,C,5,C
13707007090,3,2, , , , , ,1.05546492659054,C,5,C
13707007090,4,2, , , , , ,1.05546492659054,C,5,C
13707022099,1,2, , , , , ,1.34308510638298,C,4,C
13707022099,2,2, , , , , ,1.34308510638298,C,4,C
13707022099,3,2, , , , , ,1.34308510638298,C,4,C
13707022099,4,2, , , , , ,1.34308510638298,C,4,C
13707086097,1,2, , , , , ,1.05546492659054,C,5,C
13707086097,2,2, , , , , ,1.05546492659054,C,5,C
13707086097,3,2, , , , , ,1.05546492659054,C,5,C
13707086097,4,2, , , , , ,1.05546492659054,C,5,C
13707115097,2,1,1,750,100,2, ,1.05546492659054,C,5,C
13707115097,1,2, , , , , ,1.05546492659054,C,5,C
13707115097,3,2, , , , , ,1.05546492659054,C,5,C
13707115097,4,2, , , , , ,1.05546492659054,C,5,C
13707158098,1,2, , , , , ,3.72254335260116,C,3,C
13707158098,2,2, , , , , ,3.72254335260116,C,3,C
13707158098,3,2, , , , , ,3.72254335260116,C,3,C
13707158098,4,2, , , , , ,3.72254335260116,C,3,C
13707287092,1,2, , , , , ,1.05546492659054,C,5,C
13707287092,3,2, , , , , ,1.05546492659054,C,5,C
13707287092,4,2, , , , , ,1.05546492659054,C,5,C
13707287092,2,1,2, , ,2, ,1.05546492659054,C,5,C
13707341097,1,2, , , , , ,1.34308510638298,C,4,C
13707341097,2,2, , , , , ,1.34308510638298,C,4,C
13707341097,3,2, , , , , ,1.34308510638298,C,4,C
13707341097,4,2, , , , , ,1.34308510638298,C,4,C
13707343090,4,2, , , , , ,1.30508474576271,H,4,H
13707343090,3,2, , , , , ,1.30508474576271,H,4,H
13707343090,2,2, , , , , ,1.30508474576271,H,4,H
13707343090,1,2, , , , , ,1.30508474576271,H,4,H
13707423093,1,2, , , , , ,1.34308510638298,C,4,C
13707423093,2,2, , , , , ,1.34308510638298,C,4,C
13707423093,3,2, , , , , ,1.34308510638298,C,4,C
13707423093,4,2, , , , , ,1.34308510638298,C,4,C
13707428095,1,2, , , , , ,1.34308510638298,C,4,C
13707428095,2,2, , , , , ,1.34308510638298,C,4,C
13707428095,3,2, , , , , ,1.34308510638298,C,4,C
13707428095,4,2, , , , , ,1.34308510638298,C,4,C
13707488098,1,2, , , , , ,3.72254335260116,C,3,C
13707488098,2,2, , , , , ,3.72254335260116,C,3,C
13707488098,3,2, , , , , ,3.72254335260116,C,3,C
13707488098,4,2, , , , , ,3.72254335260116,C,3,C
13707527093,1,2, , , , , ,3.72254335260116,C,3,C
13707527093,2,2, , , , , ,3.72254335260116,C,3,C
13707527093,3,2, , , , , ,3.72254335260116,C,3,C
13707527093,4,2, , , , , ,3.72254335260116,C,3,C
13707537099,1,2, , , , , ,1.05546492659054,C,5,C
13707537099,2,2, , , , , ,1.05546492659054,C,5,C
13707537099,3,2, , , , , ,1.05546492659054,C,5,C
13707537099,4,2, , , , , ,1.05546492659054,C,5,C
13707550095,1,2, , , , , ,1.34308510638298,C,4,C
13707550095,2,2, , , , , ,1.34308510638298,C,4,C
13707550095,3,2, , , , , ,1.34308510638298,C,4,C
13707550095,4,2, , , , , ,1.34308510638298,C,4,C
13707552098,1,2, , , , , ,1.09090909090909,I,5,I
13707552098,2,2, , , , , ,1.09090909090909,I,5,I
13707552098,3,2, , , , , ,1.09090909090909,I,5,I
13707552098,4,2, , , , , ,1.09090909090909,I,5,I
13707607097,4,2, , , , , ,1.34308510638298,C,4,C
13707607097,1,2, , , , , ,1.34308510638298,C,4,C
13707607097,2,2, , , , , ,1.34308510638298,C,4,C
13707607097,3,2, , , , , ,1.34308510638298,C,4,C
13707665097,1,2, , , , , ,1.05546492659054,C,5,C
13707665097,2,2, , , , , ,1.05546492659054,C,5,C
13707665097,3,2, , , , , ,1.05546492659054,C,5,C
13707665097,4,2, , , , , ,1.05546492659054,C,5,C
13707691098,1,1,2, , ,1,1,1.05546492659054,C,5,C
13707691098,2,1,2, , ,1,1,1.05546492659054,C,5,C
13707691098,3,2, , , , , ,1.05546492659054,C,5,C
13707691098,4,2, , , , , ,1.05546492659054,C,5,C
13707711099,2,2, , , , , ,1.05546492659054,C,5,C
13707711099,1,2, , , , , ,1.05546492659054,C,5,C
13707711099,3,2, , , , , ,1.05546492659054,C,5,C
13707711099,4,2, , , , , ,1.05546492659054,C,5,C
13707721094,1,2, , , , , ,1.34308510638298,C,4,C
13707721094,2,2, , , , , ,1.34308510638298,C,4,C
13707721094,3,2, , , , , ,1.34308510638298,C,4,C
13707721094,4,2, , , , , ,1.34308510638298,C,4,C
13707739091,3,2, , , , , ,1.05546492659054,C,5,C
13707739091,4,2, , , , , ,1.05546492659054,C,5,C
13707739091,1,2, , , , , ,1.05546492659054,C,5,C
13707739091,2,1,2, , ,2, ,1.05546492659054,C,5,C
13707784096,1,2, , , , , ,1.05546492659054,C,5,C
13707784096,2,2, , , , , ,1.05546492659054,C,5,C
13707784096,3,2, , , , , ,1.05546492659054,C,5,C
13707784096,4,2, , , , , ,1.05546492659054,C,5,C
13707814092,1,2, , , , , ,1.05546492659054,C,5,C
13707814092,2,2, , , , , ,1.05546492659054,C,5,C
13707814092,3,2, , , , , ,1.05546492659054,C,5,C
13707814092,4,2, , , , , ,1.05546492659054,C,5,C
13707918092,1,2, , , , , ,1.09090909090909,I,5,I
13707918092,2,2, , , , , ,1.09090909090909,I,5,I
13707918092,3,2, , , , , ,1.09090909090909,I,5,I
13707918092,4,2, , , , , ,1.09090909090909,I,5,I
13707981096,1,2, , , , , ,1.34308510638298,C,4,C
13707981096,2,2, , , , , ,1.34308510638298,C,4,C
13707981096,3,2, , , , , ,1.34308510638298,C,4,C
13707981096,4,2, , , , , ,1.34308510638298,C,4,C
13708002091,1,2, , , , , ,1.05546492659054,C,5,C
13708002091,2,2, , , , , ,1.05546492659054,C,5,C
