id_empresa,com_des_cod,com_des_tip,com_uti,com_can_gal,com_cap,com_val,com_act_pro_por,com_act_pro_can,com_act_pro_val,com_tra_por,com_tra_can,com_tra_val,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13830691175,62,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,11,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,21,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,41,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,51,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,61,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,71,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,81,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,12,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,22,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830691175,32,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,42,2,1,41756.8, ,46350,100, ,46350, , , ,1.40816326530612,I,4,I
13830772175,32,2,1,81800, ,23400,100,81800,23400, , , ,1.40816326530612,I,4,I
13830772175,31,1,1,3262.1, ,3359.96,100,3262.1,3359.96, , , ,1.40816326530612,I,4,I
13830772175,11,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,21,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,41,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,51,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,61,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,71,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,81,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,12,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,22,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,52,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830772175,62,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13830780178,31,1,1,6027, ,6250,70,4218.9,4375,30,1808.1,1875,1.05546492659054,C,5,C
13830780178,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830780178,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13830813173,31,1,1,14668, ,15108.33, , , ,100,14668,15108.33,3.72254335260116,C,3,C
13830813173,21,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13830813173,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13830908174,31,1,1,125, ,120, , , ,100,125,120,1.34308510638298,C,4,C
13830908174,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830908174,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,31,1,1,6000, ,5880,100,6000,5880, , , ,1.34308510638298,C,4,C
13830944171,21,1,1,1320, ,2640, , , ,100,1320,2640,1.34308510638298,C,4,C
13830944171,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830944171,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,31,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13830945177,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,42,2,1,8640, ,9250,100,8640,9250, , , ,1.34308510638298,C,4,C
13831053172,31,1,1,40, ,40,100,40,40, , , ,1.34308510638298,C,4,C
13831053172,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831053172,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831085171,31,1,1,5300, ,5459, , , ,100,5300,5459,1.07407407407407,B,5,B
13831085171,11,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,21,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,41,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,51,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,61,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,71,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,81,1,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,12,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,22,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,32,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,42,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,52,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831085171,62,2,2, , , , , , , , , ,1.07407407407407,B,5,B
13831094171,52,2,1,8052, ,7246.8,100,8052,7246.8, , , ,1.34308510638298,C,4,C
13831094171,31,1,1,1440, ,1661.18, , , ,100,1440,1661.18,1.34308510638298,C,4,C
13831094171,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831094171,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831123171,32,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,11,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,21,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,31,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,41,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,71,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,61,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,81,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,12,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,22,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,52,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,62,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,51,1,2, , , , , , , , , ,3.50724637681159,H,3,H
13831123171,42,2,2, , , , , , , , , ,3.50724637681159,H,3,H
13831183173,31,1,1,2880, ,4118.4, , , ,100,2880,4118.4,1.34308510638298,C,4,C
13831183173,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831183173,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,31,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831350177,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,31,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831378179,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13831495175,42,2,1,14654, ,16119.4,100,14654,16119.4, , , ,1.40816326530612,I,4,I
13831495175,21,1,1,597, ,884.52, , , ,100,508,884.52,1.40816326530612,I,4,I
13831495175,22,2,1,340, ,680,100,340,680, , , ,1.40816326530612,I,4,I
13831495175,31,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,41,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,51,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,61,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,71,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,81,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,12,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,32,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,52,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,62,2,2, , , , , , , , , ,1.40816326530612,I,4,I
13831495175,11,1,2, , , , , , , , , ,1.40816326530612,I,4,I
13831547175,52,2,1,100601.72, ,112673.93,100,100601.72,112673.93, , , ,1.09090909090909,I,5,I
13831547175,11,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,21,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,31,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,41,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,51,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,61,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,71,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,81,1,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,12,2,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,22,2,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,32,2,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,42,2,2, , , , , , , , , ,1.09090909090909,I,5,I
13831547175,62,2,2, , , , , , , , , ,1.09090909090909,I,5,I
13832442181,31,1,1,95760.8, ,98633.63,100,95760.8,98633.63, , , ,1.34308510638298,C,4,C
13832442181,42,2,1,28072.98, ,36494.88,100,28072.98,36494.88, , , ,1.34308510638298,C,4,C
13832442181,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,11,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13832442181,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13834625185,11,1,1,1686.48, ,3541.6, , , ,100,1686.48,3541.6,1.05546492659054,C,5,C
13834625185,31,1,1,1367.28, ,1416.5, , , ,100,1367.28,1416.5,1.05546492659054,C,5,C
13834625185,21,1,1,307.92, ,455.22,54,166.28,219.48,46,141.64,186.97,1.05546492659054,C,5,C
13834625185,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834625185,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,31,1,1,9800, ,9996, , , ,100,9800,9996,1.05546492659054,C,5,C
13834916180,21,1,1,4600, ,6525.65, , , ,100,4600,6525.65,1.05546492659054,C,5,C
13834916180,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13834916180,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13836587183,11,1,1,914, ,1633.81, , , ,100,914,1633,1.34308510638298,C,4,C
13836587183,31,1,1,680, ,626.31, , , ,100,680,626.31,1.34308510638298,C,4,C
13836587183,21,1,1,440, ,582.05, , , ,100,440,582.05,1.34308510638298,C,4,C
13836587183,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13836587183,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837591184,21,1,1,1457, ,2126.95, , , ,100,1457,2126.95,1.05546492659054,C,5,C
13837591184,11,1,1,443, ,886.23, , , ,100,1457,2126.95,1.05546492659054,C,5,C
13837591184,31,1,1,483, ,531.73, , , ,100,483,531.73,1.05546492659054,C,5,C
13837591184,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837591184,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13837597182,11,1,1,2474.27, ,4948.55, , , ,100,2474.27,4948.55,1.34308510638298,C,4,C
13837597182,31,1,1,1165.78, ,1200.75, , , ,100,1165.78,1200.75,1.34308510638298,C,4,C
13837597182,21,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,41,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,51,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,81,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,12,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,42,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,52,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,62,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,32,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,61,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,71,1,2, , , , , , , , , ,1.34308510638298,C,4,C
13837597182,22,2,2, , , , , , , , , ,1.34308510638298,C,4,C
13837598189,21,1,1,1682.05, ,2657.64, , , ,100,1682.05,2657.64,3.72254335260116,C,3,C
13837598189,31,1,1,2416.03, ,2657.64, , , ,100, , ,3.72254335260116,C,3,C
13837598189,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837598189,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13837967184,52,2,1,7500, ,10000,100,7500,10000, , , ,3.18181818181818,I,3,I
13837967184,62,2,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,12,2,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,22,2,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,32,2,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,42,2,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,11,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,21,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,31,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,41,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,51,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,61,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,71,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13837967184,81,1,2, , , , , , , , , ,3.18181818181818,I,3,I
13838436182,31,1,1,6553.84, ,6750.14,90,5898.46,6075.13,10,655.38,675.01,3.72254335260116,C,3,C
13838436182,11,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,21,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,41,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,51,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,61,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,71,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,12,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,42,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,52,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,62,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,22,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,81,1,2, , , , , , , , , ,3.72254335260116,C,3,C
13838436182,32,2,2, , , , , , , , , ,3.72254335260116,C,3,C
13840731183,52,2,1, , ,122316.91,100, ,122316.91, , , ,1.05546492659054,C,5,C
13840731183,31,1,1,111251, ,107374.17,75,83438.25,80530.63,25,27812.75,26843.54,1.05546492659054,C,5,C
13840731183,21,1,1,236.16, ,349.52, , , ,100,236.16,349.52,1.05546492659054,C,5,C
13840731183,11,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13840731183,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,31,1,1,39786.88, ,43765.57, , , ,100,39786.88,43765.57,1.05546492659054,C,5,C
13846379180,11,1,1,894, ,1788, , , ,100,894,1788,1.05546492659054,C,5,C
13846379180,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,21,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,81,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,71,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,51,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,61,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,41,1,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,22,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,32,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,52,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,62,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846379180,42,2,2, , , , , , , , , ,1.05546492659054,C,5,C
13846385180,21,1,1,108641.87, ,157530.71, , , ,100,108641.87,157530.71,1.05546492659054,C,5,C
13846385180,31,1,1,50980.8, ,52510.24,10,5098.08,5251.02,90,45882.72,47259.22,1.05546492659054,C,5,C
13846385180,12,2,2, , , , , , , , , ,1.05546492659054,C,5,C
