id_empresa,agu_cap_cod,agu_con_sel,agu_con_alic,agu_con_uni_anio,agu_con_cap_l,agu_con_cap_m3,agu_con_act_prod,agu_con_mes_ene_m3,agu_con_mes_ene_usd,agu_con_mes_feb_m3,agu_con_mes_feb_usd,agu_con_mes_mar_m3,agu_con_mes_mar_usd,agu_con_mes_abr_m3,agu_con_mes_abr_usd,agu_con_mes_may_m3,agu_con_mes_may_usd,agu_con_mes_jun_m3,agu_con_mes_jun_usd,agu_con_mes_jul_m3,agu_con_mes_jul_usd,agu_con_mes_ago_m3,agu_con_mes_ago_usd,agu_con_mes_sep_m3,agu_con_mes_sep_usd,agu_con_mes_oct_m3,agu_con_mes_oct_usd,agu_con_mes_nov_m3,agu_con_mes_nov_usd,agu_con_mes_dic_m3,agu_con_mes_dic_usd,agu_con_anu_m3,agu_con_anu_usd,FEXP,ciiu1d,TAMANIO_EMPRESA,ACTIVIDAD
13826193179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826214176,1,1,2, , , , ,99999,99999,99999,99999,1754.27,701.71,1824.12,729.65,99999,99999,1896.47,758.59,1647,658.8,1704.37,681.75,1664.47,665.79,1669.45,667.78,1881.52,752.61,1840.6,736.64,15882.27,6353.32,1.40816326530612,I,4,I
13826214176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826214176,2,1, ,180,20, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826238172,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826238172,2,1, ,24,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826238172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826247171,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826247171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826247171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826254178,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826254178,2,1, ,3504,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826254178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826285171,2,1, ,240,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13826285171,1,1,2, , , ,95,574,415.31,513,371.4,463,340.46,433,318.51,489,363.42,561,412.32,653,481.17,629,463.21,570,419.3,604,438.26,1101,797.94,552,399.34,7142,4739.47,1.03846153846154,H,5,H
13826285171,3,1, ,48,4000, ,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13826298175,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826298175,2,1, ,40,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826298175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826325172,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826325172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826325172,1,1,2, , , ,70,135,97.2,122,87.84,137,98.64,143,102.96,138,99.36,141,101.52,134,96.48,136,97.92,129,92.88,137,98.64,132,95.04,133,95.76,1617,1164.24,3.72254335260116,C,3,C
13826355179,1,1,2, , , , ,678,488.16,609,438.48,683,491.76,688,495.36,679,488.88,655,471.6,672,483.84,669,481.68,653,470.16,652,469.44,661,475.92,660,475.2,7281,5242.32,1.05546492659054,C,5,C
13826355179,2,1, ,600,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826355179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826362175,1,1,2, , , , ,176,126.72,163,117.36,182,131.04,196,141.12,181,130.32,184,132.48,179,128.88,191,137.52,178,128.16,188,135.36,187,134.64,185,133.2,2190,1576.8,1.05546492659054,C,5,C
13826362175,2,1, ,840,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826362175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826419177,1,1,2, , , , ,1072,1650.29,99999,99999,966,1478.57,1069,1645.43,1505,2351.75,1386,2158.97,99999,99999,1712,2687.09,1495,2335.55,1495,2335.55,893,1360.31,1229,1904.63,12822,19908.14,1.05546492659054,C,5,C
13826419177,2,1, ,4320,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826419177,3,1, ,1, ,10,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826421171,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13826421171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13826421171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13826518175,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826518175,2,1, ,96,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826518175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826576175,1,1,2, , , , ,26,18.2,23,16.1,23,16.1,23,16.1,23,16.1,27,18.9,26,18.2,28,19.6,56,39.2,59,41.3,34,23.8,37,26.24,385,269.84,1.40816326530612,I,4,I
13826576175,2,1, ,48,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826576175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.40816326530612,I,4,I
13826583171,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826583171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826583171,1,1,2, , , ,80,3791,2729.52,3582,2579.04,3678,2648.16,3705,2667.6,3718,2676.96,3756,2704.32,3784,2724.48,3762,2708.64,3779,2720.88,3794,2731.68,3757,2705.04,3784,2724.48,44890,32320.8,1.34308510638298,C,4,C
13826599175,1,1,2, , , , ,258,173.95,258,189.79,254,171.79,247,205.92,279,267.12,305,225.36,292,200.88,297,251.28,308,183.6,309,202.32,308,240.48,302,236.88,3417,2549.37,1.05546492659054,C,5,C
13826599175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826599175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826603172,1,1,2, , , , ,90,91.8,120,122.4,108,110.16,90,91.8,1085,1106,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1493,1522.16,1.34308510638298,C,4,C
13826603172,2,1, ,580,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826603172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826613178,1,1,2, , , , ,50,35,55,38.5,65,45.5,60,42,70,49,50,35,55,38.5,58,40.6,75,52.5,85,59.5,80,56,56,39.2,759,531.3,3.72254335260116,C,3,C
13826613178,2,1, ,30,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826613178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826617173,1,1,2, , , , ,1023,509,894,444.5,844,419.5,1019,507,652,666.25,652,666.25,1080,545,1075,535,925,460,1522,758.5,1522,758.5,1124,559.5,12332,6829,1.05546492659054,C,5,C
13826617173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826617173,3,1, ,144, ,9,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826635171,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826635171,2,1, ,270,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826635171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826656179,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826656179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826656179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826669173,1,1,2, , , , ,146,105.12,123,88.56,154,110.88,158,113.76,167,120.24,161,115.92,159,114.48,148,106.56,165,118.8,171,123.12,179,128.88,173,124.56,1904,1370.88,1.34308510638298,C,4,C
13826669173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826669173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826711170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826711170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13826711170,1,1,2, , , ,95,69,55.44,68,61.2,72,46.8,73,44.64,73,48.96,74,46.08,70,42.48,99999,99999,67,59.04,67,28.8,63,40.32,62,28.08,758,501.84,3.72254335260116,C,3,C
13826727173,1,1,2, , , , ,123,135.07,135,145.87,151,147.6,166,161.28,183,128.88,191,114.48,197,99.36,187,100.08,174,113.04,166,118.8,156,120.96,154,104.4,1983,1489.82,1.34308510638298,C,4,C
13826727173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826727173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13826735176,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826735176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826735176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826741176,1,1,2, , , , ,331,238.32,218,156.96,88,63.36,86,61.92,97,69.84,99999,99999,189,136.08,77,55.44,96,69.12,99999,99999,99999,99999,99999,99999,1182,851.04,1.05546492659054,C,5,C
13826741176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826741176,3,1, ,3, ,15,10, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826785173,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826785173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826785173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826790177,1,1,2, , , ,100,12397.76,8614.77,12397.76,8614.77,12397.77,8614.77,12397.77,8614.77,12397.77,8614.77,12397.77,8614.77,12397.77,8614.77,12397.76,8614.77,12397.76,8614.77,12397.76,8614.77,12397.76,8614.77,12397.76,8614.77,148773.17,103377.24,1.09090909090909,I,5,I
13826790177,2,1, ,100,20, ,70, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.09090909090909,I,5,I
13826790177,3,1, ,4, ,8,70, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.09090909090909,I,5,I
13826803171,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13826803171,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13826803171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13826832171,2,1, ,1000,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826832171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13826832171,1,1,2, , , ,80,1024,883.86,1346,1240.41,1742,1722.6,1803,1703.56,1565,1422.86,1688,1614.12,1731,6171.03,2330,2428.56,1449,1348.92,2378,2474.92,1469,1418.31,1824,1737.12,20349,24166.27,1.07407407407407,B,5,B
13826942171,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826942171,2,1, ,610,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826942171,3,1, ,186, ,9,80, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13826991172,1,1,2, , , , ,40,19.15,46,23.47,43,21.31,45,22.75,58,32.11,127,81.79,43,21.31,62,34.99,65,37.15,94,58.03,99999,99999,99999,99999,623,352.06,1.30508474576271,H,4,H
13826991172,2,1, ,60,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13826991172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827029178,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13827029178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13827029178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.42857142857143,B,4,B
13827031172,2,1, ,144,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827031172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827031172,1,1,2, , , ,70,99999,99999,109,68.83,92,56.59,203,136.51,72,42.19,99999,99999,99999,99999,61,34.27,69,40.03,53,28.51,49,25.63,60,33.55,768,466.11,1.34308510638298,C,4,C
13827110170,1,1,2, , , , ,65,28.08,43,31.68,99999,99999,44,31.68,99999,99999,70,51.84,99999,99999,66,54,99999,99999,71,44.64,99999,99999,99999,99999,359,241.92,1.34308510638298,C,4,C
13827110170,2,1, ,192,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827110170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827141172,2,1, ,1440,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827141172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827141172,1,1,2, , , ,80,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,2028,2214.75,24336,26577,1.05546492659054,C,5,C
13827165179,2,1, ,2600,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827165179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827165179,1,1,2, , , ,50,157,120.34,80,46.07,329,289.47,276,230.68,496,462.14,220,176.76,344,342.99,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,1902,1668.45,1.05546492659054,C,5,C
13827186176,2,1, ,234,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827186176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827186176,1,1,2, , , ,70,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,394,277.12,394,277.12,1.34308510638298,C,4,C
13827206177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827206177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827206177,1,1,2, , , ,5,133,54.16,195,75.6,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,328,129.76,1.34308510638298,C,4,C
13827278178,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827278178,2,1, ,2190,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827278178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827391179,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827391179,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827391179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827401174,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827401174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827401174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827405170,1,1,2, , , , ,234,168.48,239,179.08,251,180.72,261,187.92,274,197.28,251,180.72,282,203.04,275,198,256,184.32,250,180,270,194.4,264,190.08,3107,2244.04,1.34308510638298,C,4,C
13827405170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827405170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827411170,1,1,2, , , , ,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,372,267.61,4464,3211.32,1.03846153846154,H,5,H
13827411170,2,1, ,1800,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827411170,3,1, ,120, ,8,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827413172,2,1, ,100,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13827413172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13827413172,1,1,2, , , ,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999, , ,3.72254335260116,C,3,C
13827434170,2,1, ,140,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827434170,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827434170,1,1,2, , , ,80,28.37,20.42,36.8,26.5,32.32,23.27,34.41,24.77,36.13,26.01,42.28,30.44,42.14,30.34,43.03,30.98,38.55,27.75,40.39,29.08,41.78,30.08,36.81,26.5,453.01,326.14,1.05546492659054,C,5,C
13827442172,2,1, ,72,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827442172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827442172,1,1,2, , , ,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999, , ,1.03846153846154,H,5,H
13827466179,1,1,2, , , , ,391,281.52,373,268.56,382,275.04,396,285.12,381,274.32,384,276.48,379,272.88,391,281.52,378,272.16,388,279.36,387,278.64,385,277.2,4615,3322.8,1.34308510638298,C,4,C
13827466179,2,1, ,192,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827466179,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827485173,1,1,2, , , , ,265,252.15,201,195.18,109,165.11,92,92.18,175,198.15,195,195.15,206,210.12,171,145.25,185,175.12,158,153.25,102,138.18,88,88.18,1947,2008.02,1.03846153846154,H,5,H
13827485173,2,1, ,24,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827485173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827498178,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827498178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827498178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827621174,1,1,2, , , , ,233,114.17,227,111.23,265,129.85,330,161.7,276,135.24,267,130.83,320,156.8,310,151.9,227,111.23,265,129.85,233,114.17,215,105.35,3168,1552.32,1.05546492659054,C,5,C
13827621174,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827621174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827655176,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827655176,2,1, ,612,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827655176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827692179,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827692179,2,1, ,3600,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827692179,3,1, ,12, ,13,50, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827699173,1,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827699173,2,1, ,720,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827699173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827715179,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827715179,2,1, ,216,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827715179,3,1, ,12, ,8,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827722175,1,1,2, , , , ,127.88,40.92,490.38,156.92,99999,99999,301.66,96.53,662.94,212.14,522.31,167.14,99999,99999,1194.44,382.22,215.63,69,665.72,213.03,623.78,199.61,50.91,16.29,4855.65,1553.8,1.03846153846154,H,5,H
13827722175,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827722175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827736176,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827736176,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827736176,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827741170,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827741170,1,1,2, , , ,90,569,835.43,639,948.83,429,613.6,357,502,434,621.35,513,744.71,709,1062.23,502,726.89,389,551.6,469,675.6,593,874.31,483,697.3,5573,8853.85,1.34308510638298,C,4,C
13827741170,3,1, ,750, ,8,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827751175,1,1,2, , , , ,165,66,165,66,165,66,165,66,165,66,165,66,165,66,165,66,165,66,165,66,165,66,165,66,1980,792,3.72254335260116,C,3,C
13827751175,2,1, ,36,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13827751175,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.72254335260116,C,3,C
13827779177,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827779177,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827779177,3,1, ,3, ,8,100, , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827818172,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827818172,2,1, ,12,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827818172,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827821173,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827821173,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827821173,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.07407407407407,B,5,B
13827840178,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13827840178,2,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13827840178,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.50724637681159,H,3,H
13827859171,2,1, ,1092,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827859171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.30508474576271,H,4,H
13827859171,1,1,2, , , ,100,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999,99999, , ,1.30508474576271,H,4,H
13827870174,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827870174,2,1, ,120,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827870174,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.05546492659054,C,5,C
13827930177,2,1, ,92,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827930177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.34308510638298,C,4,C
13827930177,1,1,2, , , ,40,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,150,107.94,1800,1295.28,1.34308510638298,C,4,C
13827982177,1,1,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827982177,2,1, ,624,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13827982177,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1.03846153846154,H,5,H
13828009171,2,1, ,95,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
13828009171,3,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,3.18181818181818,I,3,I
