AÑO; MES ;SPT;SPNF;PGE; TIPO DE ACREEDOR GENERAL ; TIPO DE ACREEDORE ESPECÍFICO ; DEUDOR ; SALDO AL MES ANTERIOR ; DESEMBOLSOS ; AMORTIZACIONES ; INTERÉS Y COMISIONES ; AJUSTES CAMBIARIOS ; SALDO DEL MES ; CONDONACIONES DE INTERESES 
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2024 ; GOBIERNO CENTRAL ;60.204,12; -   ; -   ; -   ; -   ;60.204,12; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2025 ; GOBIERNO CENTRAL ;9.062,88; -   ; -   ; -   ; -   ;9.062,88; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2026 ; GOBIERNO CENTRAL ;27.410,99; -   ; -   ; -   ; -   ;27.410,99; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2027 1 ; GOBIERNO CENTRAL ;14.059,54; -   ; -   ; -   ; -   ;14.059,54; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2027 2 ; GOBIERNO CENTRAL ;28.758,81; -   ; -   ; -   ; -   ;28.758,81; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2028 ; GOBIERNO CENTRAL ;50.274,60; -   ; -   ; -   ; -   ;50.274,60; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2029 ; GOBIERNO CENTRAL ;29.438,64; -   ; -   ; -   ; -   ;29.438,64; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONO 2030 ; GOBIERNO CENTRAL ;14.259,11; -   ; -   ; -   ; -   ;14.259,11; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; NUEVO BONO SOB 2030 ; GOBIERNO CENTRAL ;3.701.423,87; -   ; -   ; -   ; -   ;3.701.423,87; -   
2021;MARZO;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; NUEVO BONO SOB 2035 ; GOBIERNO CENTRAL ;8.458.864,78; -   ; -   ; -   ; -   ;8.458.864,78; -   
2021;MARZO;1;1;0; PASIVOS POR DERECHOS CONTRACTUALES INTANGIBLES ; PASIVOS POR DERECHOS CONTRACTUALES INTANGIBLES  ; PETROAMAZONAS ;529.613,69; -   ;8.685,59; -   ; -   ;520.928,09; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; PETROCHINA ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; UNIPEC  ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ; UNIPEC  ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  PETROTAILANDIA I ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  PETROTAILANDIA II ; PETROECUADOR ;20.833,33; -   ;2.083,33;135,22; -   ;18.750,00; -   
2021;MARZO;1;1;0; VENTAS ANTICIPADAS PETROLERAS ;  OMAN ; PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;MARZO;1;0;0; DERECHOS ESPECIALES DE GIRO - DEG ; Crédito FMI al BCE, Instrumento Rápido Financiamiento (DEG's). RFI - Rapid Financing Instrument ; BANCO CENTRAL ;94.139,00; -   ; -   ; -   ;-1.443,00;92.696,00; -   
2021;MARZO;1;0;0; DERECHOS ESPECIALES DE GIRO - DEG ; Deg's emisión especial 2009 (Asignación MEF y BCE) ; BANCO CENTRAL ;415.026,00; -   ; -   ; -   ;-6.362,00;408.664,00; -   
2021;ABRIL;1;1;1; PROVEEDORES ; PROVEEDORES  ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; PROVEEDORES ; PROVEEDORES  ; EP PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; PROVEEDORES ; PROVEEDORES  ; DMQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; PROVEEDORES ; PROVEEDORES  ; IESS ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; PROVEEDORES ; PROVEEDORES  ; TAME ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BANCOS ; BANCOS  ; GOBIERNO CENTRAL ;1.138.216,59; -   ;9.000,00;1.961,26;3.591,35;1.132.807,95; -   
2021;ABRIL;1;1;1; BANCOS ; BANCOS  ; ARMADA NAC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; BANCOS ; BANCOS  ; CFN ;0; -   ; -   ; -   ; -   ;0; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; CON. PROV. PICHINCHA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; MUN. MACHALA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; MUN. PORTOVIEJO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; EP PETROECUADOR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; EMAPA-G ;83.500,00; -   ; -   ;166,96; -   ;83.500,00; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; ETAPA  EP CUENCA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BANCOS ; BANCOS  ; IESS ;60.413,90; -   ;3.357,14;407,33; -   ;57.056,76; -   
2021;ABRIL;1;1;1; GOBIERNOS ; GOBIERNOS  ; GOBIERNO CENTRAL ;5.519.247,59;35.000,00;3.911,62;24.922,56;12.363,44;5.562.699,40; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. MANABÍ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. PICHINCHA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; GOBIERNOS ; GOBIERNOS  ; BNF ;0; -   ; -   ; -   ;0;0; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; CELEC EP ;83.525,06; -   ; -   ; -   ;0;83.525,06; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; EEQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; DMQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; GOBIERNOS ; GOBIERNOS  ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; GOBIERNOS  ; ARMADA NAC. ;1.913,44; -   ; -   ; -   ;48,2;1.961,64; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. LOJA ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. BABAHOYO ;433,18; -   ; -   ; -   ;10,91;444,09; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; BANCO DEL ESTADO ;193.395,68; -   ;17.822,94;3.903,85;379,95;175.952,69; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; HIDROTOAPI E.P. ;7.853,14; -   ; -   ; -   ; -   ;7.853,14; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. SANTO DOMINGO ;80.493,36; -   ; -   ; -   ;1.829,39;82.322,76; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; MUN. GUAYAQUIL ;72.934,51; -   ; -   ; -   ; -   ;72.934,51; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAAP-Q ;69.999,97; -   ; -   ; -   ;0;69.999,97; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAPA-G ;27.089,94; -   ; -   ; -   ; -   ;27.089,94; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; EMAPA STO.DOMINGO ;0; -   ; -   ; -   ;0;0; -   
2021;ABRIL;1;1;0; GOBIERNOS ; GOBIERNOS  ; CON. PROV. TUNGURAHU ;2.381,19; -   ; -   ; -   ;59,99;2.441,18; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; AIF ; GOBIERNO CENTRAL ;368,13; -   ; -   ; -   ; -   ;368,13; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; FIDA ; GOBIERNO CENTRAL ;38.800,20; -   ; -   ; -   ;592,1;39.392,30; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; FLAR ; GOBIERNO CENTRAL ;81.955,56; -   ;40.977,78;716,78; -   ;40.977,78; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; FMI ; GOBIERNO CENTRAL ;6.124.260,43; -   ; -   ; -   ;81.154,95;6.205.415,39; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; FMI ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY DESCUENTO ; GOBIERNO CENTRAL ;12.343,00; -   ; -   ;29,78; -   ;12.343,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY PAR ; GOBIERNO CENTRAL ;50.183,00; -   ; -   ; -   ; -   ;50.183,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BRADY PDI ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; GOBIERNO CENTRAL ;5.942.815,47;152.101,52;2.173,45;15.622,89;3,79;6.092.747,34; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. GUAYAQUIL ;0; -   ; -   ; -   ;0;0; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. PORTOVIEJO ;340; -   ; -   ; -   ; -   ;340; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; DMQ ;16.504,73; -   ; -   ; -   ; -   ;16.504,73; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; CFN ;869,69; -   ;37,81;8,7; -   ;831,88; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; CONAFIPS ;50.000,00;20.000,00; -   ; -   ; -   ;70.000,00; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; BID ; BNF ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; EMAAP-Q ;59.760,35; -   ; -   ; -   ;0;59.760,35; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; CELEC EP ;0; -   ; -   ; -   ;0;0; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; ETAPA  EP CUENCA ;37.037,08; -   ;55,79;11,16; -   ;36.981,30; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; BANCO DEL ESTADO ;1.192,53; -   ; -   ; -   ; -   ;1.192,53; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; INIAP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; BID ; ESPOL ;2.399,45; -   ; -   ; -   ;0;2.399,45; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; MUN. CUENCA ;3.046,57; -   ; -   ; -   ; -   ;3.046,57; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; CON. PROV. CHIMBORAZ ;12.500,00; -   ; -   ; -   ; -   ;12.500,00; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BID ; TAME ;22.913,69; -   ; -   ; -   ; -   ;22.913,69; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; CAF ; GOBIERNO CENTRAL ;3.443.221,39; -   ;28.589,44;2.634,07; -   ;3.414.631,94;82,16
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. AMBATO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; BANCO CENTRAL EC. ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. GUAYAQUIL ;123.690,81; -   ; -   ; -   ; -   ;123.690,81; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; DMQ ;223.538,75; -   ; -   ; -   ; -   ;223.538,75; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CON. PROV. GUAYAS ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. CUENCA ;54.545,45; -   ;2.727,27;536,62; -   ;51.818,18;82,73
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; BANCO DEL ESTADO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; EMAAP-Q ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; ETAPA  EP CUENCA ;165; -   ; -   ; -   ; -   ;165; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CELEC EP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; BANECUADOR B.P. ;30.000,00; -   ; -   ; -   ; -   ;30.000,00; -   
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; CAF ; CFN ;40.000,00; -   ; -   ; -   ; -   ;40.000,00; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; MUN. LOJA ;44.034,39; -   ;3.669,53;472,62; -   ;40.364,85;87,5
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; CAF ; CON. PROV. PICHINCHA ;43.215,41; -   ; -   ; -   ; -   ;43.215,41; -   
2021;ABRIL;1;1;1; ORGANISMOS INTERNACIONALES ; BIRF ; GOBIERNO CENTRAL ;1.851.246,96;21.505,96;4.562,81;1.204,72; -   ;1.868.190,11;39,09
2021;ABRIL;1;0;0; ORGANISMOS INTERNACIONALES ; BIRF ; CFN ;120.000,00; -   ; -   ; -   ; -   ;120.000,00; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; BANCO DEL ESTADO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; MUN. MANTA ;90.962,83; -   ; -   ; -   ; -   ;90.962,83; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; DMQ ;401.087,09; -   ; -   ; -   ; -   ;401.087,09; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; EMAPA-G ;100.245,08; -   ; -   ; -   ; -   ;100.245,08; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; MUN. IBARRA ;25.612,02;1.241,13; -   ; -   ; -   ;26.853,15; -   
2021;ABRIL;1;1;0; ORGANISMOS INTERNACIONALES ; BIRF ; CON. PROV. CHIMBORAZ ;6.150,38; -   ; -   ; -   ; -   ;6.150,38; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; GOBIERNO CENTRAL ;87.605,00; -   ; -   ; -   ; -   ;87.605,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; AUT. PORT. GUAYAS ;299; -   ; -   ; -   ; -   ;299; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; AUT. PORT. BOLIVAR ;1.263,00; -   ; -   ; -   ; -   ;1.263,00; -   
2021;ABRIL;1;0;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; CFN ;2; -   ; -   ; -   ; -   ;2; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; DAC ;155; -   ; -   ; -   ; -   ;155; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EMELMANABI ;239; -   ; -   ; -   ; -   ;239; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EMELORO ;699; -   ; -   ; -   ; -   ;699; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EEQ ;2.711,00; -   ; -   ; -   ; -   ;2.711,00; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; EP PETROECUADOR ;11.335,00; -   ; -   ; -   ; -   ;11.335,00; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 12 ; TAME ;487; -   ; -   ; -   ; -   ;487; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; GOBIERNO CENTRAL ;214.296,00; -   ; -   ; -   ; -   ;214.296,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; AUT. PORT. GUAYAS ;2.230,00; -   ; -   ; -   ; -   ;2.230,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; AUT. PORT. BOLIVAR ;8.092,00; -   ; -   ; -   ; -   ;8.092,00; -   
2021;ABRIL;1;0;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; CFN ;19,41; -   ; -   ; -   ; -   ;19,41; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; DAC ;1.030,00; -   ; -   ; -   ; -   ;1.030,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EMELMANABI ;2.390,00; -   ; -   ; -   ; -   ;2.390,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EMELORO ;5.701,00; -   ; -   ; -   ; -   ;5.701,00; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EEQ ;18.150,00; -   ; -   ; -   ; -   ;18.150,00; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; EP PETROECUADOR ;81.058,00; -   ; -   ; -   ; -   ;81.058,00; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; GLOBAL 30 ; TAME ;3.718,00; -   ; -   ; -   ; -   ;3.718,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2014-2024 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2015-2020 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS II ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS III ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS IV ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS V ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VI ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; GOBIERNO CENTRAL ;0; -   ; -   ; -   ;0;0; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; INOCAR ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; EMELMANABI ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VII ; EMELORO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; CLUB DE PARIS VII ; EEQ ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; CLUB DE PARIS VII ; TAME ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; GOBIERNOS ; CLUB DE PARIS VII ; BEV ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; GOBIERNOS ; CLUB DE PARIS VII ; CFN ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; GOBIERNO CENTRAL ;5.385,41; -   ; -   ; -   ;31,21;5.416,61; -   
2021;ABRIL;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; BNF ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; INOCAR ;58,38; -   ; -   ; -   ;0,78;59,16; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; EMELMANABI ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; GOBIERNOS ; CLUB DE PARIS VIII ; EMELORO ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; GOBIERNOS ; CLUB DE PARIS VIII ; EEQ ;97,37; -   ; -   ; -   ;0,04;97,41; -   
2021;ABRIL;1;1;0; GOBIERNOS ; CLUB DE PARIS VIII ; TAME ;37,41; -   ; -   ; -   ; -   ;37,41; -   
2021;ABRIL;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; BEV ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;0;0; GOBIERNOS ; CLUB DE PARIS VIII ; CFN ;9,86; -   ; -   ; -   ; -   ;9,86; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2016-2022 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2016-2026 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PETROAMAZONAS ; PETROAMAZONAS EP ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2023/2027 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2027jun ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2017-2027oct ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;0; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PETROAMAZONAS ; PETROAMAZONAS EP 1 ;105.100,00; -   ;23.300,00;405,07; -   ;81.800,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2018-2028 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2029 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2025 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2030 ; GOBIERNO CENTRAL ; -   ; -   ; -   ; -   ; -   ; -   ; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS SOBERANOS 2019-2035 ; GOBIERNO CENTRAL ;400.000,00; -   ; -   ; -   ; -   ;400.000,00; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; BONOS PDI 2030 ; GOBIERNO CENTRAL ;1.004.941,99; -   ; -   ; -   ; -   ;1.004.941,99; -   
2021;ABRIL;1;1;1; BONOS EMITIDOS EN MERCADOS INTERNACIONALES ; NUEVO BONO S. 2040 1 ; GOBIERNO CENTRAL ;3.403.135,21; -   ; -   ; -   ; -   ;3.403.135,21; -   
